因子名称,用作条件的因子,使用的参数,归属指数,科目类别,partion_loc,start_day,end_day,trl_day,nmlz_days,年化收益率 （全时期）,超额收益（全时期）：,夏普比率 （全时期）,最大回撤率 （全时期）,年化收益率 （前2/3时期）,夏普比率 （前2/3时期）,最大回撤率 （前2/3时期）,年化收益率 （后1/3时期）,夏普比率 （后1/3时期）,最大回撤率 （后1/3时期）,IC值,ICIR
dv_ttm,turnover_rate_f,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,20,30,7.52%,-3.11%,0.41,-64.86%,10.74%,0.49,-53.41%,1.37%,0.20,-30.33%,0.0032,0.0386
dv_ttm,turnover_rate_f,mean_diff,中证500,LT_SB,TOP,20130101,20201231,30,30,1.95%,-8.78%,0.27,-18.12%,0.20%,0.10,-18.12%,5.57%,0.66,-9.92%,0.0022,0.0269
dv_ttm,turnover_rate_f,mean_diff,中证500,Long_top,TOP,20130101,20201231,30,30,10.55%,-0.19%,0.51,-63.29%,12.70%,0.55,-53.77%,6.35%,0.38,-31.96%,0.0022,0.0269
dv_ttm,turnover_rate_f,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,30,30,7.71%,-3.02%,0.42,-63.42%,11.23%,0.52,-52.27%,1.07%,0.16,-30.84%,0.0022,0.0269
dv_ttm,turnover_rate_f,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,10,30,-10.30%,-20.26%,-1.15,-60.46%,-12.40%,-1.41,-49.86%,-6.01%,-0.58,-24.89%,-0.0038,-0.0444
dv_ttm,turnover_rate_f,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,10,30,2.15%,-7.82%,0.23,-69.14%,4.00%,0.29,-57.44%,-1.46%,0.07,-33.26%,-0.0038,-0.0444
dv_ttm,turnover_rate_f,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,10,30,13.38%,3.41%,0.60,-57.93%,18.46%,0.71,-50.59%,3.91%,0.28,-33.73%,-0.0038,-0.0444
dv_ttm,turnover_rate_f,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,20,30,-5.76%,-16.38%,-0.60,-47.06%,-5.76%,-0.56,-39.17%,-5.71%,-0.66,-18.81%,-0.0031,-0.0381
dv_ttm,turnover_rate_f,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,20,30,6.15%,-4.47%,0.35,-67.64%,8.40%,0.42,-55.71%,1.76%,0.18,-31.10%,-0.0031,-0.0381
dv_ttm,turnover_rate_f,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,20,30,11.72%,1.09%,0.54,-59.27%,14.16%,0.59,-52.65%,6.93%,0.40,-32.02%,-0.0031,-0.0381
dv_ttm,turnover_rate_f,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,30,30,-4.93%,-15.67%,-0.54,-37.47%,-3.03%,-0.30,-30.61%,-8.69%,-1.03,-27.20%,-0.0027,-0.0339
dv_ttm,turnover_rate_f,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,30,30,7.23%,-3.51%,0.41,-63.52%,11.13%,0.52,-53.17%,-0.05%,0.13,-28.33%,-0.0027,-0.0339
dv_ttm,turnover_rate_f,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,30,30,12.30%,1.57%,0.56,-62.78%,14.16%,0.59,-53.58%,8.69%,0.47,-33.32%,-0.0027,-0.0339
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,TOP,20130101,20201231,10,10,-0.24%,-10.47%,0.02,-40.77%,0.39%,0.08,-40.77%,-1.51%,-0.12,-18.15%,-0.0056,-0.0632
dv_ttm,turnover_rate_f,mean,中证500,Long_top,TOP,20130101,20201231,10,10,9.18%,-1.04%,0.46,-67.36%,12.89%,0.55,-59.09%,2.05%,0.21,-31.18%,-0.0056,-0.0632
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,TOP,20130101,20201231,10,10,8.89%,-1.34%,0.45,-64.72%,11.82%,0.53,-50.79%,3.32%,0.26,-36.06%,-0.0056,-0.0632
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,TOP,20130101,20201231,20,10,-6.93%,-16.89%,-0.74,-48.43%,-3.56%,-0.32,-32.10%,-13.23%,-1.73,-33.13%,-0.0061,-0.0755
dv_ttm,turnover_rate_f,mean,中证500,Long_top,TOP,20130101,20201231,20,10,5.37%,-4.58%,0.33,-67.89%,10.64%,0.48,-56.93%,-4.44%,-0.05,-36.27%,-0.0061,-0.0755
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,TOP,20130101,20201231,20,10,12.99%,3.03%,0.58,-61.62%,14.26%,0.60,-50.41%,10.45%,0.50,-32.88%,-0.0061,-0.0755
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,TOP,20130101,20201231,30,10,-7.37%,-17.33%,-0.84,-49.84%,-7.28%,-0.76,-39.19%,-7.62%,-1.03,-23.65%,-0.0082,-0.1059
dv_ttm,turnover_rate_f,mean,中证500,Long_top,TOP,20130101,20201231,30,10,4.30%,-5.67%,0.30,-72.07%,7.42%,0.39,-61.54%,-1.76%,0.05,-34.24%,-0.0082,-0.1059
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,TOP,20130101,20201231,30,10,12.21%,2.24%,0.56,-62.22%,15.43%,0.63,-47.80%,6.15%,0.37,-35.54%,-0.0082,-0.1059
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,BOTTOM,20130101,20201231,10,10,-9.62%,-19.85%,-0.93,-58.60%,-9.38%,-0.90,-49.44%,-10.11%,-0.98,-32.24%,-0.0058,-0.0619
dv_ttm,turnover_rate_f,mean,中证500,Long_top,BOTTOM,20130101,20201231,10,10,1.76%,-8.47%,0.21,-70.52%,4.20%,0.30,-61.58%,-2.88%,-0.01,-32.77%,-0.0058,-0.0619
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,10,10,11.72%,1.50%,0.54,-62.19%,14.36%,0.60,-47.78%,6.54%,0.39,-36.48%,-0.0058,-0.0619
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,BOTTOM,20130101,20201231,20,10,-8.30%,-18.26%,-0.83,-57.46%,-7.23%,-0.70,-49.20%,-10.40%,-1.09,-29.03%,-0.0045,-0.0493
dv_ttm,turnover_rate_f,mean,中证500,Long_top,BOTTOM,20130101,20201231,20,10,5.57%,-4.39%,0.34,-67.21%,9.08%,0.45,-60.79%,-1.22%,0.08,-34.26%,-0.0045,-0.0493
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,20,10,14.36%,4.40%,0.62,-57.91%,16.99%,0.67,-51.35%,9.28%,0.50,-33.33%,-0.0045,-0.0493
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,BOTTOM,20130101,20201231,30,10,-6.35%,-16.31%,-0.63,-51.68%,-3.91%,-0.35,-42.23%,-11.08%,-1.14,-29.54%,-0.0044,-0.0494
dv_ttm,turnover_rate_f,mean,中证500,Long_top,BOTTOM,20130101,20201231,30,10,6.25%,-3.72%,0.36,-64.58%,10.45%,0.48,-55.60%,-1.81%,0.04,-33.93%,-0.0044,-0.0494
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,30,10,12.50%,2.53%,0.57,-60.22%,13.87%,0.59,-50.07%,9.96%,0.50,-33.09%,-0.0044,-0.0494
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,TOP,20130101,20201231,10,20,-3.03%,-12.99%,-0.25,-44.43%,-2.10%,-0.13,-40.85%,-4.88%,-0.52,-22.24%,-0.0059,-0.0615
dv_ttm,turnover_rate_f,mean,中证500,Long_top,TOP,20130101,20201231,10,20,6.05%,-3.90%,0.36,-69.19%,10.25%,0.48,-58.75%,-1.95%,0.05,-33.34%,-0.0059,-0.0615
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,TOP,20130101,20201231,10,20,9.08%,-0.87%,0.46,-63.91%,12.40%,0.54,-50.06%,2.93%,0.25,-35.18%,-0.0059,-0.0615
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,TOP,20130101,20201231,20,20,-7.86%,-17.82%,-0.85,-51.60%,-6.05%,-0.61,-35.78%,-11.38%,-1.41,-29.92%,-0.0071,-0.0832
dv_ttm,turnover_rate_f,mean,中证500,Long_top,TOP,20130101,20201231,20,20,3.32%,-6.65%,0.26,-72.78%,7.32%,0.39,-59.56%,-4.10%,-0.04,-37.81%,-0.0071,-0.0832
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,TOP,20130101,20201231,20,20,12.01%,2.04%,0.55,-61.92%,14.26%,0.59,-50.11%,7.71%,0.42,-32.11%,-0.0071,-0.0832
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,TOP,20130101,20201231,30,20,-7.52%,-18.14%,-0.82,-49.76%,-8.59%,-0.88,-44.70%,-5.37%,-0.66,-20.16%,-0.0071,-0.0882
dv_ttm,turnover_rate_f,mean,中证500,Long_top,TOP,20130101,20201231,30,20,4.69%,-5.94%,0.31,-70.00%,6.25%,0.35,-59.41%,1.56%,0.18,-31.88%,-0.0071,-0.0882
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,TOP,20130101,20201231,30,20,12.99%,2.36%,0.58,-58.31%,16.11%,0.65,-45.07%,7.13%,0.39,-29.86%,-0.0071,-0.0882
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,BOTTOM,20130101,20201231,10,20,-8.50%,-18.46%,-0.74,-57.01%,-6.35%,-0.50,-42.67%,-12.65%,-1.20,-32.17%,-0.0054,-0.0524
dv_ttm,turnover_rate_f,mean,中证500,Long_top,BOTTOM,20130101,20201231,10,20,1.17%,-8.78%,0.19,-70.70%,5.96%,0.34,-60.91%,-7.62%,-0.19,-35.53%,-0.0054,-0.0524
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,10,20,9.38%,-0.58%,0.46,-63.83%,11.62%,0.51,-49.86%,5.08%,0.33,-35.54%,-0.0054,-0.0524
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,BOTTOM,20130101,20201231,20,20,-9.86%,-19.82%,-0.99,-61.68%,-7.96%,-0.75,-47.16%,-13.57%,-1.46,-33.95%,-0.0057,-0.0585
dv_ttm,turnover_rate_f,mean,中证500,Long_top,BOTTOM,20130101,20201231,20,20,4.20%,-5.77%,0.29,-68.85%,7.71%,0.39,-59.52%,-2.59%,0.03,-33.79%,-0.0057,-0.0585
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,20,20,14.75%,4.78%,0.65,-56.91%,15.82%,0.65,-53.26%,12.60%,0.60,-30.76%,-0.0057,-0.0585
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,BOTTOM,20130101,20201231,30,20,-7.23%,-17.85%,-0.70,-51.57%,-6.30%,-0.60,-44.77%,-9.08%,-0.90,-26.71%,-0.0059,-0.0615
dv_ttm,turnover_rate_f,mean,中证500,Long_top,BOTTOM,20130101,20201231,30,20,5.66%,-4.96%,0.34,-67.28%,9.38%,0.45,-57.84%,-1.42%,0.07,-31.99%,-0.0059,-0.0615
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,30,20,13.38%,2.75%,0.59,-57.84%,16.31%,0.66,-49.77%,7.71%,0.43,-30.42%,-0.0059,-0.0615
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,TOP,20130101,20201231,10,30,-5.57%,-15.53%,-0.48,-48.75%,-4.00%,-0.30,-43.26%,-8.59%,-0.88,-24.97%,-0.0067,-0.0676
dv_ttm,turnover_rate_f,mean,中证500,Long_top,TOP,20130101,20201231,10,30,3.42%,-6.55%,0.28,-70.73%,7.91%,0.41,-60.85%,-4.98%,-0.07,-33.91%,-0.0067,-0.0676
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,TOP,20130101,20201231,10,30,9.28%,-0.69%,0.46,-62.81%,12.30%,0.54,-47.94%,3.61%,0.27,-34.15%,-0.0067,-0.0676
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,TOP,20130101,20201231,20,30,-8.98%,-19.60%,-0.93,-52.94%,-6.74%,-0.63,-38.33%,-13.28%,-1.66,-33.42%,-0.007,-0.0789
dv_ttm,turnover_rate_f,mean,中证500,Long_top,TOP,20130101,20201231,20,30,3.32%,-7.31%,0.27,-70.39%,6.84%,0.37,-57.78%,-3.42%,-0.00,-35.48%,-0.007,-0.0789
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,TOP,20130101,20201231,20,30,13.09%,2.46%,0.59,-62.39%,13.77%,0.59,-51.19%,11.62%,0.56,-27.74%,-0.007,-0.0789
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,TOP,20130101,20201231,30,30,-6.69%,-17.43%,-0.72,-45.16%,-8.79%,-0.92,-43.58%,-2.34%,-0.25,-11.91%,-0.0061,-0.0724
dv_ttm,turnover_rate_f,mean,中证500,Long_top,TOP,20130101,20201231,30,30,5.96%,-4.78%,0.35,-69.75%,6.35%,0.35,-58.71%,5.08%,0.34,-31.79%,-0.0061,-0.0724
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,TOP,20130101,20201231,30,30,13.38%,2.64%,0.61,-57.24%,16.31%,0.67,-44.58%,7.81%,0.43,-30.22%,-0.0061,-0.0724
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,BOTTOM,20130101,20201231,10,30,-10.11%,-20.07%,-0.89,-63.11%,-7.96%,-0.67,-48.35%,-14.31%,-1.32,-36.86%,-0.0071,-0.0657
dv_ttm,turnover_rate_f,mean,中证500,Long_top,BOTTOM,20130101,20201231,10,30,0.39%,-9.58%,0.17,-71.05%,5.47%,0.33,-59.82%,-8.84%,-0.24,-35.18%,-0.0071,-0.0657
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,10,30,11.04%,1.07%,0.52,-60.83%,13.77%,0.58,-47.96%,5.66%,0.36,-34.87%,-0.0071,-0.0657
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,BOTTOM,20130101,20201231,20,30,-11.38%,-22.00%,-1.14,-64.35%,-9.52%,-0.90,-48.40%,-15.04%,-1.57,-35.58%,-0.0067,-0.0659
dv_ttm,turnover_rate_f,mean,中证500,Long_top,BOTTOM,20130101,20201231,20,30,3.12%,-7.50%,0.27,-69.53%,6.64%,0.37,-58.61%,-3.37%,0.00,-32.84%,-0.0067,-0.0659
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,20,30,16.02%,5.39%,0.68,-57.78%,17.19%,0.68,-51.56%,13.67%,0.64,-30.03%,-0.0067,-0.0659
dv_ttm,turnover_rate_f,mean,中证500,LT_SB,BOTTOM,20130101,20201231,30,30,-8.98%,-19.73%,-0.89,-54.32%,-8.40%,-0.79,-47.32%,-10.25%,-1.08,-27.94%,-0.006,-0.0611
dv_ttm,turnover_rate_f,mean,中证500,Long_top,BOTTOM,20130101,20201231,30,30,5.96%,-4.78%,0.36,-67.41%,9.28%,0.45,-57.74%,-0.24%,0.14,-31.37%,-0.006,-0.0611
dv_ttm,turnover_rate_f,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,30,30,16.70%,5.96%,0.70,-56.72%,19.43%,0.75,-48.80%,11.52%,0.57,-31.48%,-0.006,-0.0611
dv_ttm,volume_ratio,std,中证500,LT_SB,TOP,20130101,20201231,10,10,-4.69%,-14.92%,-0.64,-40.54%,-4.83%,-0.62,-37.12%,-4.39%,-0.68,-18.08%,-0.0094,-0.1433
dv_ttm,volume_ratio,std,中证500,Long_top,TOP,20130101,20201231,10,10,8.50%,-1.73%,0.44,-68.18%,12.01%,0.53,-58.70%,1.86%,0.21,-33.08%,-0.0094,-0.1433
dv_ttm,volume_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,10,10,13.87%,3.64%,0.61,-57.44%,17.48%,0.69,-50.45%,6.93%,0.39,-34.46%,-0.0094,-0.1433
dv_ttm,volume_ratio,std,中证500,LT_SB,TOP,20130101,20201231,20,10,-3.61%,-13.57%,-0.49,-37.98%,-1.12%,-0.09,-17.15%,-8.50%,-1.39,-26.24%,-0.0064,-0.1024
dv_ttm,volume_ratio,std,中证500,Long_top,TOP,20130101,20201231,20,10,7.23%,-2.73%,0.40,-65.61%,14.55%,0.60,-51.16%,-5.91%,-0.13,-38.79%,-0.0064,-0.1024
dv_ttm,volume_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,20,10,10.84%,0.89%,0.52,-62.64%,15.33%,0.63,-53.44%,2.34%,0.23,-34.88%,-0.0064,-0.1024
dv_ttm,volume_ratio,std,中证500,LT_SB,TOP,20130101,20201231,30,10,-5.18%,-15.14%,-0.72,-48.63%,-2.59%,-0.31,-30.14%,-10.11%,-1.70,-26.54%,-0.0083,-0.1366
dv_ttm,volume_ratio,std,中证500,Long_top,TOP,20130101,20201231,30,10,4.69%,-5.28%,0.32,-69.65%,9.57%,0.46,-55.65%,-4.39%,-0.06,-36.83%,-0.0083,-0.1366
dv_ttm,volume_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,30,10,10.06%,0.09%,0.49,-60.91%,11.91%,0.54,-54.07%,6.25%,0.36,-33.20%,-0.0083,-0.1366
dv_ttm,volume_ratio,std,中证500,LT_SB,BOTTOM,20130101,20201231,10,10,-3.86%,-14.09%,-0.50,-32.69%,-6.30%,-0.77,-32.69%,1.27%,0.15,-10.85%,-0.0018,-0.028
dv_ttm,volume_ratio,std,中证500,Long_top,BOTTOM,20130101,20201231,10,10,9.67%,-0.56%,0.48,-61.37%,11.13%,0.51,-54.25%,6.54%,0.38,-28.60%,-0.0018,-0.028
dv_ttm,volume_ratio,std,中证500,Long_bottom,BOTTOM,20130101,20201231,10,10,13.48%,3.25%,0.59,-61.52%,17.77%,0.69,-51.53%,5.37%,0.34,-35.48%,-0.0018,-0.028
dv_ttm,volume_ratio,std,中证500,LT_SB,BOTTOM,20130101,20201231,20,10,-4.15%,-14.11%,-0.59,-36.49%,-6.01%,-0.88,-34.09%,-0.20%,-0.01,-14.88%,-0.0029,-0.0455
dv_ttm,volume_ratio,std,中证500,Long_top,BOTTOM,20130101,20201231,20,10,8.69%,-1.26%,0.44,-63.14%,11.13%,0.50,-54.22%,4.00%,0.28,-32.09%,-0.0029,-0.0455
dv_ttm,volume_ratio,std,中证500,Long_bottom,BOTTOM,20130101,20201231,20,10,12.89%,2.94%,0.57,-59.41%,17.68%,0.69,-50.26%,3.81%,0.28,-34.99%,-0.0029,-0.0455
dv_ttm,volume_ratio,std,中证500,LT_SB,BOTTOM,20130101,20201231,30,10,-4.74%,-14.70%,-0.67,-33.18%,-4.79%,-0.66,-26.18%,-4.74%,-0.68,-16.16%,-0.003,-0.0469
dv_ttm,volume_ratio,std,中证500,Long_top,BOTTOM,20130101,20201231,30,10,6.93%,-3.03%,0.40,-64.20%,10.55%,0.49,-55.52%,0.20%,0.14,-33.00%,-0.003,-0.0469
dv_ttm,volume_ratio,std,中证500,Long_bottom,BOTTOM,20130101,20201231,30,10,11.91%,1.95%,0.55,-59.75%,15.33%,0.63,-50.90%,5.27%,0.33,-34.23%,-0.003,-0.0469
dv_ttm,volume_ratio,std,中证500,LT_SB,TOP,20130101,20201231,10,20,-4.15%,-14.11%,-0.55,-43.79%,-4.59%,-0.58,-39.38%,-3.32%,-0.45,-15.33%,-0.0093,-0.1347
dv_ttm,volume_ratio,std,中证500,Long_top,TOP,20130101,20201231,10,20,7.32%,-2.63%,0.40,-70.47%,12.21%,0.52,-59.61%,-1.95%,0.07,-34.95%,-0.0093,-0.1347
dv_ttm,volume_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,10,20,12.01%,2.06%,0.54,-56.41%,17.38%,0.67,-50.97%,2.15%,0.19,-35.14%,-0.0093,-0.1347
dv_ttm,volume_ratio,std,中证500,LT_SB,TOP,20130101,20201231,20,20,-2.10%,-12.07%,-0.23,-34.16%,0.39%,0.11,-20.34%,-6.88%,-0.99,-19.90%,-0.0064,-0.0992
dv_ttm,volume_ratio,std,中证500,Long_top,TOP,20130101,20201231,20,20,6.25%,-3.72%,0.36,-70.24%,11.43%,0.51,-55.25%,-3.37%,-0.02,-38.46%,-0.0064,-0.0992
dv_ttm,volume_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,20,20,7.91%,-2.06%,0.42,-65.06%,10.55%,0.49,-55.35%,2.73%,0.24,-31.39%,-0.0064,-0.0992
dv_ttm,volume_ratio,std,中证500,LT_SB,TOP,20130101,20201231,30,20,-2.78%,-13.40%,-0.36,-43.36%,-2.54%,-0.29,-32.27%,-3.12%,-0.49,-17.81%,-0.0083,-0.1306
dv_ttm,volume_ratio,std,中证500,Long_top,TOP,20130101,20201231,30,20,6.64%,-3.99%,0.38,-70.34%,9.96%,0.48,-57.94%,0.39%,0.13,-34.43%,-0.0083,-0.1306
dv_ttm,volume_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,30,20,9.77%,-0.86%,0.48,-59.97%,12.89%,0.57,-53.10%,3.81%,0.26,-31.05%,-0.0083,-0.1306
dv_ttm,volume_ratio,std,中证500,LT_SB,BOTTOM,20130101,20201231,10,20,-6.10%,-16.06%,-0.77,-40.87%,-7.76%,-0.95,-34.86%,-2.64%,-0.32,-15.03%,-0.0042,-0.0587
dv_ttm,volume_ratio,std,中证500,Long_top,BOTTOM,20130101,20201231,10,20,7.03%,-2.92%,0.40,-64.48%,9.67%,0.46,-55.85%,1.95%,0.22,-30.90%,-0.0042,-0.0587
dv_ttm,volume_ratio,std,中证500,Long_bottom,BOTTOM,20130101,20201231,10,20,13.09%,3.13%,0.58,-58.53%,17.68%,0.68,-49.08%,4.39%,0.31,-32.98%,-0.0042,-0.0587
dv_ttm,volume_ratio,std,中证500,LT_SB,BOTTOM,20130101,20201231,20,20,-7.57%,-17.53%,-1.08,-50.98%,-8.06%,-1.17,-39.34%,-6.59%,-0.89,-23.69%,-0.0043,-0.0657
dv_ttm,volume_ratio,std,中证500,Long_top,BOTTOM,20130101,20201231,20,20,8.20%,-1.76%,0.44,-64.54%,10.55%,0.50,-56.52%,3.71%,0.28,-31.53%,-0.0043,-0.0657
dv_ttm,volume_ratio,std,中证500,Long_bottom,BOTTOM,20130101,20201231,20,20,16.80%,6.83%,0.69,-56.52%,19.82%,0.75,-50.47%,10.94%,0.54,-32.93%,-0.0043,-0.0657
dv_ttm,volume_ratio,std,中证500,LT_SB,BOTTOM,20130101,20201231,30,20,-8.64%,-19.26%,-1.26,-49.72%,-8.30%,-1.23,-39.74%,-9.23%,-1.29,-23.27%,-0.0046,-0.0715
dv_ttm,volume_ratio,std,中证500,Long_top,BOTTOM,20130101,20201231,30,20,5.76%,-4.86%,0.35,-67.29%,9.18%,0.45,-60.79%,-0.68%,0.10,-29.46%,-0.0046,-0.0715
dv_ttm,volume_ratio,std,中证500,Long_bottom,BOTTOM,20130101,20201231,30,20,15.04%,4.41%,0.65,-56.56%,18.36%,0.72,-51.55%,8.79%,0.47,-29.06%,-0.0046,-0.0715
dv_ttm,volume_ratio,std,中证500,LT_SB,TOP,20130101,20201231,10,30,-2.54%,-12.50%,-0.33,-36.15%,-2.83%,-0.37,-33.65%,-2.00%,-0.22,-15.75%,-0.0092,-0.1315
dv_ttm,volume_ratio,std,中证500,Long_top,TOP,20130101,20201231,10,30,8.11%,-1.86%,0.42,-68.43%,12.11%,0.52,-58.22%,0.59%,0.15,-32.03%,-0.0092,-0.1315
dv_ttm,volume_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,10,30,10.74%,0.78%,0.52,-59.57%,15.33%,0.63,-49.72%,2.15%,0.21,-33.47%,-0.0092,-0.1315
dv_ttm,volume_ratio,std,中证500,LT_SB,TOP,20130101,20201231,20,30,-0.98%,-11.60%,-0.06,-33.67%,-0.49%,0.02,-23.32%,-1.90%,-0.23,-16.97%,-0.0059,-0.0898
dv_ttm,volume_ratio,std,中证500,Long_top,TOP,20130101,20201231,20,30,6.45%,-4.18%,0.37,-69.79%,10.06%,0.47,-55.60%,-0.54%,0.12,-35.29%,-0.0059,-0.0898
dv_ttm,volume_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,20,30,7.32%,-3.30%,0.40,-63.43%,10.45%,0.48,-55.90%,1.46%,0.18,-27.10%,-0.0059,-0.0898
dv_ttm,volume_ratio,std,中证500,LT_SB,TOP,20130101,20201231,30,30,-4.79%,-15.53%,-0.60,-46.86%,-5.18%,-0.61,-33.89%,-4.05%,-0.56,-23.70%,-0.0083,-0.1287
dv_ttm,volume_ratio,std,中证500,Long_top,TOP,20130101,20201231,30,30,6.74%,-4.00%,0.38,-70.60%,8.30%,0.42,-59.12%,3.61%,0.25,-33.41%,-0.0083,-0.1287
dv_ttm,volume_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,30,30,11.82%,1.08%,0.55,-58.00%,14.36%,0.60,-53.58%,6.84%,0.39,-26.93%,-0.0083,-0.1287
dv_ttm,volume_ratio,std,中证500,LT_SB,BOTTOM,20130101,20201231,10,30,-9.38%,-19.34%,-1.25,-53.57%,-10.60%,-1.39,-44.46%,-6.84%,-0.92,-21.63%,-0.0062,-0.0843
dv_ttm,volume_ratio,std,中证500,Long_top,BOTTOM,20130101,20201231,10,30,5.66%,-4.30%,0.34,-67.99%,8.59%,0.43,-58.02%,-0.15%,0.12,-30.92%,-0.0062,-0.0843
dv_ttm,volume_ratio,std,中证500,Long_bottom,BOTTOM,20130101,20201231,10,30,15.72%,5.76%,0.65,-54.99%,20.80%,0.76,-48.84%,6.15%,0.39,-33.06%,-0.0062,-0.0843
dv_ttm,volume_ratio,std,中证500,LT_SB,BOTTOM,20130101,20201231,20,30,-9.86%,-20.48%,-1.45,-57.24%,-9.77%,-1.44,-42.64%,-10.11%,-1.45,-26.28%,-0.0067,-0.099
dv_ttm,volume_ratio,std,中证500,Long_top,BOTTOM,20130101,20201231,20,30,6.64%,-3.99%,0.38,-67.32%,9.18%,0.45,-57.35%,1.66%,0.19,-31.12%,-0.0067,-0.099
dv_ttm,volume_ratio,std,中证500,Long_bottom,BOTTOM,20130101,20201231,20,30,18.16%,7.54%,0.74,-55.22%,21.09%,0.78,-51.26%,12.60%,0.60,-30.80%,-0.0067,-0.099
dv_ttm,volume_ratio,std,中证500,LT_SB,BOTTOM,20130101,20201231,30,30,-7.13%,-17.87%,-1.02,-47.62%,-6.74%,-0.99,-38.32%,-7.81%,-1.06,-18.40%,-0.0055,-0.0829
dv_ttm,volume_ratio,std,中证500,Long_top,BOTTOM,20130101,20201231,30,30,8.50%,-2.24%,0.45,-67.24%,11.04%,0.51,-58.44%,3.52%,0.29,-29.49%,-0.0055,-0.0829
dv_ttm,volume_ratio,std,中证500,Long_bottom,BOTTOM,20130101,20201231,30,30,16.60%,5.87%,0.69,-53.99%,19.04%,0.74,-50.43%,11.82%,0.59,-28.66%,-0.0055,-0.0829
dv_ttm,volume_ratio,std_ratio,中证500,LT_SB,TOP,20130101,20201231,10,10,3.91%,-6.32%,0.62,-14.07%,5.37%,0.81,-11.50%,1.27%,0.24,-14.07%,-0.0018,-0.032
dv_ttm,volume_ratio,std_ratio,中证500,Long_top,TOP,20130101,20201231,10,10,12.40%,2.18%,0.55,-61.62%,16.70%,0.65,-52.40%,4.30%,0.30,-33.39%,-0.0018,-0.032
dv_ttm,volume_ratio,std_ratio,中证500,Long_bottom,TOP,20130101,20201231,10,10,7.81%,-2.41%,0.42,-65.64%,10.45%,0.49,-54.84%,2.93%,0.23,-35.14%,-0.0018,-0.032
dv_ttm,volume_ratio,std_ratio,中证500,LT_SB,TOP,20130101,20201231,20,10,5.37%,-4.58%,0.84,-13.04%,7.42%,1.14,-6.48%,1.37%,0.23,-13.04%,-0.0009,-0.0184
